NEWID,SEQNO,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
05280654,1,0,0,D,,A,0,D,20234,1
05280664,9,0,500,D,1000,D,75,D,20234,1
05280704,3,0,250,D,,A,100,D,20234,1
05280714,4,0,560,D,,A,200,D,20234,1
05280734,1,0,0,D,50,D,0,D,20234,1
05280744,1,0,0,D,,A,0,D,20234,1
05280804,2,0,400,D,,A,0,D,20234,1
05280864,3,0,151,D,60,D,0,D,20234,1
05280904,1,0,81,D,,A,0,D,20234,1
05280924,2,0,0,D,200,D,0,D,20234,1
05280954,4,0,200,D,300,D,0,D,20234,1
05280984,1,0,247,D,150,D,0,D,20234,1
05281004,1,0,0,D,,A,0,D,20234,1
05281034,3,0,250,D,100,D,0,D,20234,1
05281114,3,0,300,D,200,D,0,D,20234,1
05281134,1,0,150,D,,A,0,D,20234,1
05281144,1,0,50,D,,A,0,D,20234,1
05281174,1,0,200,D,,A,0,D,20234,1
05281224,4,0,120,D,150,D,0,D,20234,1
05281264,1,0,0,D,,A,0,D,20234,1
05281294,2,0,78,D,,A,375,D,20234,1
05281304,8,0,800,D,,A,30,D,20234,1
05281334,2,0,300,D,500,D,0,D,20234,1
05281344,2,0,500,D,250,D,0,D,20234,1
05281444,1,0,0,D,,A,0,D,20234,1
05281454,5,0,97,D,,A,485,D,20234,1
05281484,1,0,0,D,,A,0,D,20234,1
05281524,2,0,75,D,,A,0,D,20234,1
05281564,1,0,200,D,,A,0,D,20234,1
05281574,2,0,0,D,,A,0,D,20234,1
05281594,1,0,107,D,,A,0,D,20234,1
05281634,1,0,500,D,500,D,0,D,20234,1
05281654,2,0,200,D,,A,350,D,20234,1
05281704,1,0,100,D,,A,0,D,20234,1
05281784,1,0,0,D,,A,80,D,20234,1
05281794,4,0,200,D,100,D,0,D,20234,1
05281854,1,0,30,D,,A,0,D,20234,1
05281914,5,0,0,D,500,D,0,D,20234,1
05281944,3,0,0,D,,A,0,D,20234,1
05281974,2,0,75,D,,A,0,D,20234,1
05281984,1,0,150,D,,A,0,D,20234,1
05281994,5,0,200,D,200,D,30,D,20234,1
05282074,3,0,800,D,,A,0,D,20234,1
05282154,2,0,220,D,,A,0,D,20234,1
05282174,1,0,1000,D,400,D,400,D,20234,1
05282284,2,0,0,D,,A,0,D,20234,1
05282294,1,0,0,D,,A,0,D,20234,1
05282304,3,0,500,D,,A,0,D,20234,1
05282314,1,0,100,F,,A,50,F,20234,1
05282324,5,0,600,D,,A,0,D,20234,1
05282444,2,0,200,D,,A,250,D,20234,1
05282494,2,0,200,D,,A,0,D,20234,1
05282514,1,0,0,D,,A,0,D,20234,1
05282534,5,0,150,D,,A,0,D,20234,1
05282554,1,0,0,D,,A,0,D,20234,1
05282584,1,0,200,D,,A,0,D,20234,1
05282594,1,0,0,D,0,D,0,D,20234,1
05282604,1,0,0,D,,A,410,D,20234,1
05282624,2,0,100,D,,A,0,D,20234,1
05282634,2,0,0,D,,A,0,D,20234,1
05282674,3,0,200,D,,A,0,D,20234,1
05282704,1,0,150,D,,A,0,D,20234,1
05282784,1,0,0,D,,A,0,D,20234,1
05282884,1,0,0,D,,A,0,D,20234,1
05282904,1,0,400,D,,A,125,D,20234,1
05282964,1,0,0,D,,A,100,D,20234,1
05282994,1,0,0,D,,A,0,D,20234,1
05283014,1,0,600,D,,A,0,D,20234,1
05283034,1,0,300,D,,A,500,D,20234,1
05283044,2,0,0,D,,A,0,D,20234,1
05283124,2,0,500,D,,A,2000,D,20234,1
05283144,1,0,200,D,,A,500,D,20234,1
05283164,1,0,0,D,,A,0,D,20234,1
05283234,2,0,200,D,150,D,0,D,20234,1
05283264,4,0,0,D,,A,0,D,20234,1
05283284,3,0,93,D,,A,0,D,20234,1
05283324,3,0,115,D,,A,0,D,20234,1
05283334,1,0,0,D,,A,0,D,20234,1
05283384,3,0,300,D,,A,300,D,20234,1
05283394,2,0,50,D,100,D,0,D,20234,1
05283404,3,0,50,D,,A,0,D,20234,1
05283474,2,0,50,D,,A,100,D,20234,1
05283494,3,0,60,D,,A,300,D,20234,1
05283574,4,0,200,D,200,D,0,D,20234,1
05283584,14,0,240,D,80,D,0,D,20234,1
05283624,1,0,300,D,,A,0,D,20234,1
05283654,1,0,585,D,,A,0,D,20234,1
05283664,3,0,600,D,400,D,0,D,20234,1
05283714,3,0,200,D,130,D,0,D,20234,1
05283734,2,0,0,D,,A,0,D,20234,1
05283754,1,0,0,D,,A,0,D,20234,1
05283764,1,0,0,D,0,D,0,D,20234,1
05283784,1,0,0,D,,A,0,D,20234,1
05283844,3,0,100,D,,A,0,D,20234,1
05283864,1,0,0,D,0,D,0,D,20234,1
05283884,1,0,400,D,,A,200,D,20234,1
05283894,1,0,400,D,200,D,0,D,20234,1
05283914,2,0,260,D,,A,0,D,20234,1
05283924,2,0,150,D,,A,100,D,20234,1
05283934,1,0,100,D,,A,0,D,20234,1
05283984,2,0,0,D,,A,0,D,20234,1
05284044,2,0,0,D,,A,30,D,20234,1
05284064,6,0,50,D,150,D,0,D,20234,1
05284084,2,0,200,D,,A,100,D,20234,1
05284124,1,0,300,F,,A,500,F,20234,1
05284134,2,0,500,D,300,D,0,D,20234,1
05284154,1,0,0,D,,A,0,D,20234,1
05284184,3,0,300,D,,A,0,D,20234,1
05284194,6,0,200,D,,A,100,D,20234,1
05284224,2,0,300,D,,A,0,D,20234,1
05284244,1,0,160,D,,A,0,D,20234,1
05284294,1,0,150,D,,A,0,D,20234,1
05284344,1,0,100,D,,A,500,D,20234,1
05284384,3,0,100,D,,A,0,D,20234,1
05284394,2,0,0,D,0,D,0,D,20234,1
05284404,2,0,0,D,,A,0,D,20234,1
05284414,1,0,0,D,300,D,0,D,20234,1
05284504,3,0,700,D,,A,120,D,20234,1
05284514,2,0,315,D,,A,0,D,20234,1
05284534,1,0,25,D,,A,30,D,20234,1
05284554,5,0,120,D,,A,300,D,20234,1
05284564,1,0,0,D,0,D,0,D,20234,1
05284574,1,0,100,D,,A,0,D,20234,1
05284634,11,0,1200,D,,A,600,D,20234,1
05284654,5,0,50,D,,A,0,D,20234,1
05284724,8,0,800,D,,A,75,D,20234,1
05284784,2,0,200,D,,A,150,D,20234,1
05284844,1,0,0,D,,A,0,D,20234,1
05284874,1,0,110,F,400,F,0,D,20234,1
05284994,2,0,400,D,600,D,0,D,20234,1
05285024,4,0,210,D,,A,200,D,20234,1
05285034,1,0,200,D,50,D,0,D,20234,1
05285064,1,0,75,D,,A,0,D,20234,1
05285084,2,0,800,D,,A,0,D,20234,1
05285094,1,0,99,D,,A,0,D,20234,1
05285144,2,0,125,D,,A,80,D,20234,1
05285254,1,0,0,D,200,D,0,D,20234,1
05285264,5,0,400,D,,A,0,D,20234,1
05285274,3,0,150,D,,A,500,D,20234,1
05285304,1,0,0,D,40,D,0,D,20234,1
05285324,3,0,100,D,,A,0,D,20234,1
05285344,1,0,0,D,,A,0,D,20234,1
05285354,1,0,0,D,,A,0,D,20234,1
05285374,1,0,0,D,,A,0,D,20234,1
05285384,1,0,350,D,,A,600,D,20234,1
05285434,1,0,0,D,,A,0,D,20234,1
05285494,1,0,1200,D,,A,1500,D,20234,1
05285504,4,0,375,D,,A,150,D,20234,1
05285544,1,0,100,D,,A,0,D,20234,1
05285574,1,0,0,D,0,D,0,D,20234,1
05285584,4,0,200,D,200,D,0,D,20234,1
05285594,1,0,0,D,100,D,0,D,20234,1
05285624,4,0,1000,D,250,D,0,D,20234,1
05285674,2,0,0,D,,A,20,D,20234,1
05285684,2,0,7,D,,A,0,D,20234,1
05285714,1,0,0,D,,A,0,D,20234,1
05285724,3,0,100,D,,A,0,D,20234,1
05285744,1,0,70,D,,A,160,D,20234,1
05285774,2,0,250,D,,A,0,D,20234,1
05285794,1,0,250,D,,A,100,D,20234,1
05285844,2,0,450,D,,A,0,D,20234,1
05285874,1,0,90,D,,A,0,D,20234,1
05285894,2,0,0,D,,A,0,D,20234,1
05285904,3,0,60,D,,A,0,D,20234,1
05285944,6,0,40,D,,A,160,D,20234,1
05285954,1,0,200,D,200,D,0,D,20234,1
05286014,2,0,100,D,30,D,0,D,20234,1
05286024,2,0,450,D,,A,50,D,20234,1
05286044,5,0,155,D,45,D,0,D,20234,1
05286054,5,0,1000,D,,A,0,D,20234,1
05286184,2,0,0,D,,A,0,D,20234,1
05286194,3,0,600,D,500,D,0,D,20234,1
05286243,1,0,150,D,,A,0,D,20234,1
05286293,1,0,0,D,,A,0,D,20234,1
05286303,4,0,100,D,,A,0,D,20234,1
05286333,2,0,600,D,,A,0,D,20234,1
05286343,2,0,500,D,500,D,60,D,20234,1
05286423,4,0,31,D,,A,0,D,20234,1
05286443,6,0,506,D,,A,0,D,20234,1
05286503,1,0,150,D,,A,49,D,20234,1
05286513,1,0,0,D,0,D,0,D,20234,1
05286543,2,0,0,D,,A,0,D,20234,1
05286633,3,0,447,D,,A,0,D,20234,1
05286693,5,0,250,D,,A,0,D,20234,1
05286703,1,0,700,D,800,D,0,D,20234,1
05286733,4,0,600,D,,A,0,D,20234,1
05286753,1,0,500,D,0,D,0,D,20234,1
05286773,1,0,0,D,300,D,0,D,20234,1
05286793,4,0,100,D,50,D,0,D,20234,1
05286813,1,0,100,D,,A,0,D,20234,1
05286863,1,0,0,D,,A,0,D,20234,1
05286893,1,0,200,D,300,D,0,D,20234,1
05286903,1,0,0,D,,A,0,D,20234,1
05286973,2,0,0,D,,A,0,D,20234,1
05286983,2,0,325,D,,A,120,D,20234,1
05286993,4,0,0,D,,A,0,D,20234,1
05287003,2,0,83,D,,A,0,D,20234,1
05287023,1,0,500,D,,A,0,D,20234,1
05287043,1,0,150,D,,A,0,D,20234,1
05287093,2,0,30,D,300,D,0,D,20234,1
05287113,3,0,200,D,60,D,0,D,20234,1
05287123,1,0,0,D,700,D,0,D,20234,1
05287143,2,0,250,D,,A,0,D,20234,1
05287163,1,0,0,D,,A,0,D,20234,1
05287173,1,0,150,D,,A,0,D,20234,1
05287183,2,0,500,D,,A,0,D,20234,1
05287203,4,0,300,D,90,D,0,D,20234,1
05287253,2,0,20,D,,A,0,D,20234,1
05287313,1,0,230,D,,A,0,D,20234,1
05287353,1,0,0,D,,A,0,D,20234,1
05287363,1,0,300,D,,A,0,D,20234,1
05287413,7,0,0,D,,A,0,D,20234,1
05287423,1,0,0,D,,A,0,D,20234,1
05287443,4,0,1000,D,400,D,200,D,20234,1
05287483,1,0,0,D,300,D,0,D,20234,1
05287523,2,0,750,D,250,D,50,D,20234,1
05287573,3,0,0,D,,A,0,D,20234,1
05287613,1,0,300,D,,A,0,D,20234,1
05287683,1,0,0,D,0,D,0,D,20234,1
05287713,4,0,525,D,,A,0,D,20234,1
05287753,1,0,0,D,,A,0,D,20234,1
05287773,5,0,0,D,,A,35,D,20234,1
05287783,1,0,0,D,500,F,0,D,20234,1
05287803,2,0,0,D,,A,0,D,20234,1
05287833,1,0,300,D,,A,0,D,20234,1
05287873,4,0,200,D,60,D,0,D,20234,1
05287893,7,0,200,D,,A,0,D,20234,1
05287923,1,0,250,D,400,D,0,D,20234,1
05287943,1,0,0,D,,A,0,D,20234,1
05287953,1,0,100,D,,A,50,D,20234,1
05287993,2,0,100,D,,A,0,D,20234,1
05288103,2,0,0,D,,A,0,D,20234,1
05288113,2,0,250,D,350,D,0,D,20234,1
05288123,1,0,50,D,,A,0,D,20234,1
05288143,3,0,600,D,,A,900,D,20234,1
05288173,1,0,200,D,,A,0,D,20234,1
05288183,1,0,300,D,800,D,0,D,20234,1
05288203,1,0,0,D,,A,0,D,20234,1
05288213,2,0,70,D,,A,0,D,20234,1
05288263,4,0,300,D,100,D,0,D,20234,1
05288323,1,0,25,D,,A,0,D,20234,1
05288333,3,0,200,D,,A,0,D,20234,1
05288353,2,0,385,D,,A,12,D,20234,1
05288363,7,0,200,D,150,D,300,D,20234,1
05288403,1,0,50,D,,A,0,D,20234,1
05288493,2,0,100,D,400,D,0,D,20234,1
05288543,3,0,500,D,400,D,100,D,20234,1
05288553,1,0,0,D,,A,0,D,20234,1
05288563,1,0,150,D,100,D,0,D,20234,1
05288603,2,0,0,D,,A,10,D,20234,1
05288623,1,0,0,D,,A,0,D,20234,1
05288663,3,0,180,D,400,D,50,D,20234,1
05288673,3,0,300,D,300,D,0,D,20234,1
05288693,1,0,0,D,,A,0,D,20234,1
05288703,1,0,42,D,,A,0,D,20234,1
05288713,1,0,0,D,,A,0,D,20234,1
05288753,6,0,66,D,,A,30,D,20234,1
05288763,2,0,0,D,,A,0,D,20234,1
05288853,1,0,213,D,,A,0,D,20234,1
05288863,1,0,200,D,,A,0,D,20234,1
05288883,2,0,400,D,,A,400,D,20234,1
05288943,1,0,0,D,600,D,200,D,20234,1
05288953,3,0,600,D,,A,0,D,20234,1
05289003,2,0,20,D,,A,0,D,20234,1
05289023,1,0,0,D,,A,0,D,20234,1
05289043,1,0,0,D,,A,36,D,20234,1
05289063,1,0,60,D,,A,0,D,20234,1
05289073,1,0,100,D,,A,0,D,20234,1
05289113,3,0,0,D,300,D,0,D,20234,1
05289123,4,0,300,D,300,D,0,D,20234,1
05289153,2,0,300,D,200,D,0,D,20234,1
05289203,3,0,200,D,350,D,0,D,20234,1
05289213,2,0,0,D,,A,0,D,20234,1
05289223,1,0,0,D,100,D,0,D,20234,1
05289263,1,0,200,D,,A,0,D,20234,1
05289443,2,0,300,D,,A,0,D,20234,1
05289463,1,0,0,D,243,D,0,D,20234,1
05289473,4,0,0,D,,A,0,D,20234,1
05289493,1,0,100,D,,A,90,D,20234,1
05289563,2,0,400,D,,A,30,D,20234,1
05289573,1,0,0,D,,A,0,D,20234,1
05289593,6,0,98,D,200,D,0,D,20234,1
05289693,2,0,0,D,,A,0,D,20234,1
05289733,1,0,0,D,,A,0,D,20234,1
05289763,6,0,0,D,200,D,0,D,20234,1
05289773,3,0,500,D,500,D,200,D,20234,1
05289783,1,0,250,D,,A,0,D,20234,1
05289853,2,0,100,D,,A,0,D,20234,1
05289863,1,0,6,D,,A,0,D,20234,1
05289893,1,0,500,D,,A,0,D,20234,1
05289903,1,0,250,D,,A,0,D,20234,1
05289983,1,0,0,D,,A,0,D,20234,1
05290043,1,0,400,D,,A,0,D,20234,1
05290053,1,0,100,D,40,D,0,D,20234,1
05290093,1,0,800,D,,A,0,D,20234,1
05290143,1,0,60,D,,A,0,D,20234,1
05290173,1,0,1200,D,,A,0,D,20234,1
05290183,4,0,100,D,,A,0,D,20234,1
05290193,4,0,1000,D,0,D,0,D,20234,1
05290233,2,0,80,D,,A,0,D,20234,1
05290243,6,0,450,D,,A,0,D,20234,1
05290253,1,0,0,D,,A,0,D,20234,1
05290303,1,0,120,D,,A,0,D,20234,1
05290333,2,0,300,D,0,D,0,D,20234,1
05290373,3,0,1075,D,,A,0,D,20234,1
05290383,1,0,250,D,,A,0,D,20234,1
05290413,8,0,250,D,700,D,100,D,20234,1
05290423,1,0,1200,D,1300,D,0,D,20234,1
05290443,1,0,200,D,,A,0,D,20234,1
05290493,1,0,600,D,,A,0,D,20234,1
05290513,2,0,156,D,,A,28,D,20234,1
05290523,1,0,100,D,,A,0,D,20234,1
05290533,5,0,0,D,,A,0,D,20234,1
05290543,4,0,125,D,,A,0,D,20234,1
05290553,1,0,200,D,300,D,0,D,20234,1
05290623,1,0,0,D,0,D,0,D,20234,1
05290643,1,0,300,D,,A,0,D,20234,1
05290703,3,0,150,D,511,D,0,D,20234,1
05290713,1,0,75,D,,A,0,D,20234,1
05290733,2,0,0,D,200,D,0,D,20234,1
05290753,2,0,0,D,,A,0,D,20234,1
05290783,1,0,0,D,,A,0,D,20234,1
05290823,4,0,500,D,,A,0,D,20234,1
05290883,1,0,250,D,,A,0,D,20234,1
05290913,2,0,0,D,209,D,0,D,20234,1
05290923,11,0,500,D,,A,28,D,20234,1
05290963,1,0,200,D,,A,0,D,20234,1
05290983,1,0,500,D,,A,0,D,20234,1
05290993,6,0,125,D,,A,0,D,20234,1
05291003,1,0,200,D,,A,150,D,20234,1
05291013,4,0,120,D,,A,0,D,20234,1
05291043,1,0,700,D,400,D,200,D,20234,1
05291073,4,0,400,D,500,D,0,D,20234,1
05291083,1,0,0,D,,A,0,D,20234,1
05291093,1,0,450,D,150,D,0,D,20234,1
05291123,5,0,80,D,,A,0,D,20234,1
05291153,1,0,350,D,,A,500,D,20234,1
05291173,2,0,300,D,150,D,75,D,20234,1
05291183,2,0,30,D,240,D,0,D,20234,1
05291203,4,0,100,D,,A,0,D,20234,1
05291213,1,0,88,D,,A,0,D,20234,1
05291233,9,0,1900,D,,A,25,F,20234,1
05291273,10,0,100,D,100,D,0,D,20234,1
05291293,1,0,0,D,,A,300,D,20234,1
05291323,4,0,785,D,,A,0,D,20234,1
05291393,2,0,60,D,,A,40,D,20234,1
05291413,7,0,50,D,380,D,0,D,20234,1
05291423,1,0,300,D,,A,0,D,20234,1
05291433,1,0,200,D,150,D,0,D,20234,1
05291483,1,0,50,D,,A,0,D,20234,1
05291533,1,0,100,D,500,D,0,D,20234,1
05291583,4,0,250,D,,A,190,D,20234,1
05291653,1,0,100,D,,A,0,D,20234,1
05291663,2,0,230,D,400,D,0,D,20234,1
05291673,6,0,130,D,30,D,0,D,20234,1
05291693,2,0,320,D,300,D,0,D,20234,1
05291713,2,0,300,D,250,D,40,D,20234,1
05291743,2,0,1000,F,200,D,0,D,20234,1
05291763,1,0,150,D,,A,0,D,20234,1
05291773,1,0,200,D,,A,200,D,20234,1
05291813,1,0,40,D,,A,0,D,20234,1
05291823,1,0,75,D,,A,0,D,20234,1
05291883,2,0,150,D,,A,0,D,20234,1
05291893,1,0,600,D,,A,0,D,20234,1
05291913,2,0,350,D,,A,140,D,20234,1
05291923,6,0,300,D,,A,0,D,20234,1
05291973,2,0,100,D,,A,0,D,20234,1
05291983,8,0,790,D,474,D,0,D,20234,1
05292003,1,0,50,D,,A,0,D,20234,1
05292023,5,0,150,D,60,D,0,D,20234,1
05292033,2,0,200,D,,A,0,D,20234,1
05292073,5,0,410,D,,A,0,D,20234,1
05292083,1,0,0,D,,A,0,D,20234,1
05292093,1,0,300,D,,A,100,D,20234,1
05292113,11,0,555,D,,A,0,D,20234,1
05292163,1,0,400,D,,A,0,D,20234,1
05292183,1,0,0,D,,A,0,D,20234,1
05292233,2,0,0,D,700,D,0,D,20234,1
05292253,2,0,1500,D,,A,0,D,20234,1
05292273,2,0,300,D,,A,0,D,20234,1
05292293,1,0,30,D,,A,0,D,20234,1
05292303,4,0,250,D,1500,D,0,D,20234,1
05292313,1,0,0,D,,A,0,D,20234,1
05292343,2,0,150,D,200,F,0,D,20234,1
05292363,1,0,200,D,,A,0,D,20234,1
05292383,3,0,1000,D,400,D,0,D,20234,1
05292433,1,0,40,D,,A,0,D,20234,1
05292443,1,0,0,D,,A,0,D,20234,1
05292453,1,0,0,D,,A,0,D,20234,1
05292473,1,0,500,D,,A,0,D,20234,1
05292513,2,0,300,D,200,D,0,D,20234,1
05292543,14,0,200,D,,A,0,D,20234,1
05292553,2,0,1200,D,1200,D,0,D,20234,1
05292633,1,0,300,D,,A,0,D,20234,1
05292643,2,0,0,D,,A,0,D,20234,1
05292673,1,0,50,D,,A,0,D,20234,1
05292723,3,0,120,D,,A,0,D,20234,1
05292793,7,0,275,D,90,D,0,D,20234,1
05292823,1,0,300,D,,A,250,D,20234,1
05292833,1,0,800,D,,A,300,D,20234,1
05292843,2,0,800,D,,A,0,D,20234,1
05292853,1,0,8,D,,A,0,D,20234,1
05292893,1,0,62,D,,A,0,D,20234,1
05292913,2,0,200,D,155,D,0,D,20234,1
05292933,2,0,200,D,,A,0,D,20234,1
05292993,1,0,100,D,,A,0,D,20234,1
05293013,3,0,300,D,200,D,0,D,20234,1
05293073,2,0,200,D,,A,0,D,20234,1
05293093,1,0,0,D,,A,450,D,20234,1
05293103,1,0,0,D,,A,0,D,20234,1
05293183,1,0,60,D,,A,0,D,20234,1
05293223,1,0,500,D,,A,0,D,20234,1
05293253,1,0,300,D,,A,0,D,20234,1
05293283,1,0,150,D,,A,0,D,20234,1
05293313,3,0,25,D,,A,0,D,20234,1
05293323,5,0,400,D,200,D,0,D,20234,1
05293343,1,0,100,D,,A,0,D,20234,1
05293373,1,0,250,D,500,D,0,D,20234,1
05293423,1,0,150,D,,A,0,D,20234,1
05293433,7,0,400,D,,A,0,D,20234,1
05293503,2,0,100,D,,A,0,D,20234,1
05293523,1,0,100,D,,A,0,D,20234,1
05293533,1,0,0,D,0,D,0,D,20234,1
05293553,1,0,580,D,,A,0,D,20234,1
05293633,3,0,0,D,,A,0,D,20234,1
05293643,1,0,0,D,,A,0,D,20234,1
05293673,5,0,200,D,,A,300,D,20234,1
05293683,6,0,450,D,,A,125,D,20234,1
05293693,4,0,36,D,,A,0,D,20234,1
05293773,1,0,150,D,,A,0,D,20234,1
05293783,2,0,0,D,,A,0,D,20234,1
05293803,5,0,450,F,,A,50,F,20234,1
05293843,3,0,0,D,,A,20,D,20234,1
05293873,1,0,261,D,,A,0,D,20234,1
05293953,5,0,273,D,,A,0,D,20234,1
05294023,1,0,60,D,,A,100,D,20234,1
05294073,2,0,200,D,,A,0,D,20234,1
05294083,1,0,300,F,,A,1000,F,20234,1
05294113,1,0,0,D,,A,0,D,20234,1
05294123,4,0,300,D,,A,0,D,20234,1
05294163,1,0,0,D,,A,0,D,20234,1
05294213,4,0,24,D,,A,0,D,20234,1
05294253,6,0,50,D,100,D,0,D,20234,1
05294313,2,0,0,D,,A,120,D,20234,1
05294393,1,0,250,D,,A,0,D,20234,1
05294403,2,0,100,D,100,D,0,D,20234,1
05294423,1,0,25,D,,A,0,D,20234,1
05294433,2,0,0,D,,A,0,D,20234,1
05294473,1,0,150,D,232,D,0,D,20234,1
05294483,1,0,0,D,,A,0,D,20234,1
05294503,1,0,0,D,,A,0,D,20234,1
05294513,1,0,40,D,,A,0,D,20234,1
05294563,1,0,0,D,,A,0,D,20234,1
05294593,1,0,0,D,300,D,0,D,20234,1
05294663,2,0,0,D,,A,0,D,20234,1
05294693,1,0,25,D,,A,0,D,20234,1
05294703,1,0,100,D,,A,0,D,20234,1
05294773,1,0,100,D,,A,50,D,20234,1
05294793,1,0,0,D,,A,0,D,20234,1
05294833,1,0,20,D,,A,0,D,20234,1
05294843,3,0,200,D,,A,70,D,20234,1
05294853,3,0,150,D,,A,0,D,20234,1
05294863,4,0,300,D,200,D,0,D,20234,1
05294923,8,0,500,D,500,D,0,D,20234,1
05294943,1,0,150,D,100,D,0,D,20234,1
05294993,1,0,0,D,,A,0,D,20234,1
05295013,1,0,0,D,,A,0,D,20234,1
05295033,4,0,0,D,50,D,0,D,20234,1
05295103,5,0,410,D,,A,0,D,20234,1
05295133,1,0,125,D,,A,0,D,20234,1
05295203,2,0,150,D,,A,0,D,20234,1
05295213,1,0,60,D,,A,0,D,20234,1
05295233,1,0,50,D,,A,40,D,20234,1
05295343,1,0,0,D,,A,0,D,20234,1
05295383,1,0,0,D,,A,0,D,20234,1
05295413,7,0,110,D,60,D,0,D,20234,1
05295473,1,0,0,D,250,D,0,D,20234,1
05295513,1,0,300,D,,A,0,D,20234,1
05295533,2,0,0,D,400,D,0,D,20234,1
05295553,1,0,0,D,,A,0,D,20234,1
05295563,11,0,450,D,,A,0,D,20234,1
05295583,1,0,100,D,,A,0,D,20234,1
05295623,3,0,260,D,,A,0,D,20234,1
05295633,4,0,1000,D,300,D,0,D,20234,1
05295643,1,0,150,D,0,D,0,D,20234,1
05295673,1,0,150,D,,A,0,D,20234,1
05295713,1,0,200,D,,A,0,D,20234,1
05295733,1,0,75,D,,A,125,D,20234,1
05295743,1,0,524,D,318,D,0,D,20234,1
05295753,1,0,0,D,0,D,0,D,20234,1
05295763,2,0,350,D,,A,0,D,20234,1
05295773,2,0,20,D,,A,0,D,20234,1
05295833,1,0,0,D,,A,0,D,20234,1
05295923,1,0,0,D,,A,500,D,20234,1
05295973,4,0,0,D,,A,0,D,20234,1
05295983,1,0,20,D,,A,0,D,20234,1
05295993,1,0,300,D,80,D,0,D,20234,1
05296023,2,0,1000,D,300,D,0,D,20234,1
05296063,1,0,200,D,,A,0,D,20234,1
05296103,3,0,200,D,50,D,20,D,20234,1
05296213,1,0,300,D,1500,D,0,D,20234,1
05296253,3,0,200,D,,A,0,D,20234,1
05296263,5,0,200,D,,A,0,D,20234,1
05296273,2,0,0,D,,A,0,D,20234,1
05296323,1,0,500,D,,A,0,D,20234,1
05296333,10,0,250,D,494,D,0,D,20234,1
05296343,2,0,300,D,800,D,0,D,20234,1
05296383,1,0,200,D,,A,0,D,20234,1
05296413,1,0,150,D,,A,0,D,20234,1
05296423,5,0,700,D,,A,50,D,20234,1
05296523,2,0,30,D,,A,0,D,20234,1
05296574,3,0,200,D,300,D,0,D,20234,1
05296583,1,0,500,D,1000,D,0,D,20234,1
05296633,1,0,800,F,,A,150,F,20234,1
05296683,3,0,100,D,,A,0,D,20234,1
05296723,1,0,300,D,,A,0,D,20234,1
05296733,2,0,500,D,,A,0,D,20234,1
05296763,4,0,750,D,200,D,0,D,20234,1
05296773,4,0,300,D,600,D,0,D,20234,1
05296803,2,0,0,D,,A,0,D,20234,1
05296813,2,0,120,D,100,D,0,D,20234,1
05296833,1,0,150,D,150,D,25,D,20234,1
05296843,1,0,40,D,100,D,0,D,20234,1
05296893,1,0,389,D,174,D,0,D,20234,1
05296903,1,0,100,D,0,D,0,D,20234,1
05296933,1,0,200,D,,A,0,D,20234,1
05296943,8,0,600,D,0,D,40,D,20234,1
05297023,3,0,200,D,50,D,50,D,20234,1
05297043,1,0,0,D,,A,0,D,20234,1
05297133,2,0,100,D,400,D,0,D,20234,1
05297163,4,0,200,D,,A,0,D,20234,1
05297183,2,0,235,D,280,D,0,D,20234,1
05297233,8,0,900,D,550,D,0,D,20234,1
05297263,1,0,500,D,350,D,100,D,20234,1
05297273,1,0,200,D,,A,0,D,20234,1
05297343,1,0,400,D,300,D,200,D,20234,1
05297373,1,0,0,D,,A,0,D,20234,1
05297393,1,0,100,D,,A,150,D,20234,1
05297403,1,0,40,D,,A,0,D,20234,1
05297443,1,0,300,D,50,D,0,D,20234,1
05297513,1,0,200,D,,A,0,D,20234,1
05297543,1,0,950,D,,A,30,D,20234,1
05297593,1,0,70,D,,A,0,D,20234,1
05297603,1,0,0,D,,A,0,D,20234,1
05297613,1,0,0,D,,A,0,D,20234,1
05297643,1,0,150,D,,A,0,D,20234,1
05297653,6,0,1500,D,,A,1000,D,20234,1
05343733,2,0,200,D,,A,0,D,20234,1
05343843,4,0,135,D,,A,0,D,20234,1
05343853,1,0,70,D,,A,0,D,20234,1
05343893,1,0,0,D,0,D,0,D,20234,1
05343903,1,0,0,D,,A,0,D,20234,1
05343923,3,0,50,D,,A,40,D,20234,1
05343963,4,0,400,D,,A,100,D,20234,1
05344033,1,0,500,D,,A,0,D,20234,1
05344043,1,0,60,F,500,D,0,D,20234,1
05344083,8,0,800,D,,A,0,D,20234,1
05344104,2,0,170,D,,A,0,D,20234,1
05344113,1,0,0,D,,A,200,D,20234,1
05344163,5,0,0,D,,A,0,D,20234,1
05344183,1,0,300,D,,A,0,D,20234,1
05344233,1,0,600,D,,A,0,D,20234,1
05344243,5,0,400,D,,A,0,D,20234,1
05344273,2,0,50,D,,A,0,D,20234,1
05344323,2,0,140,D,50,D,0,D,20234,1
05344333,1,0,0,D,,A,0,D,20234,1
05344353,2,0,1300,D,1000,D,0,D,20234,1
05344363,1,0,500,D,,A,0,D,20234,1
05344443,1,0,100,D,,A,0,D,20234,1
05344493,2,0,200,D,,A,100,D,20234,1
05344513,5,0,1000,D,,A,0,D,20234,1
