QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20234,05290493,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05290513,48,0,1,,A,,A,,A,,A,,A,,A,465,D,,A,,A
20234,05290523,32,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05290533,42,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20234,05290543,21,0,1,,A,,A,,A,24,D,,A,,A,,A,,A,,A
20234,05290553,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05290623,17,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20234,05290643,33,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A
20234,05290703,45,0,1,,A,,A,,A,,A,,A,,A,66,D,,A,,A
20234,05290713,11,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05290733,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05290753,37,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20234,05290783,23,0,1,,A,,A,,A,50,D,,A,,A,240,D,,A,,A
20234,05290823,53,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05290883,33,0,1,,A,,A,,A,,A,,A,,A,67,D,,A,,A
20234,05290913,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05290923,82,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05290963,23,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05290983,38,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05290993,62,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A
20234,05291003,36,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A
20234,05291013,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291043,34,0,1,,A,,A,,A,200,D,200,D,,A,780,D,,A,,A
20234,05291073,55,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20234,05291083,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291093,47,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05291123,42,0,1,,A,,A,10,D,60,D,,A,15,D,150,D,,A,,A
20234,05291153,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291173,38,0,1,,A,,A,,A,,A,,A,3,D,40,D,,A,,A
20234,05291183,49,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05291203,26,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20234,05291213,17,0,1,60,D,,A,,A,60,D,20,D,,A,96,D,,A,,A
20234,05291233,108,0,1,,A,,A,,A,,A,,A,,A,1300,D,,A,,A
20234,05291273,68,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05291293,38,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05291323,65,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05291393,36,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A
20234,05291413,60,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20234,05291423,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291433,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291483,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291533,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291583,37,0,1,,A,,A,,A,,A,67,D,12,D,54,D,,A,,A
20234,05291653,11,0,1,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20234,05291663,30,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20234,05291673,51,0,1,,A,,A,,A,,A,,A,,A,330,D,,A,,A
20234,05291693,65,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20234,05291713,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291743,68,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291763,19,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20234,05291773,23,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05291813,30,0,1,10,D,,A,,A,70,D,,A,,A,,A,,A,,A
20234,05291823,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291883,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,1000,D
20234,05291893,35,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20234,05291913,53,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05291923,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05291973,25,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05291983,58,0,1,,A,,A,,A,,A,,A,,A,689,D,,A,,A
20234,05292003,12,0,1,,A,,A,,A,20,D,,A,18,D,,A,,A,,A
20234,05292023,26,0,1,,A,,A,,A,40,D,,A,,A,45,D,,A,,A
20234,05292033,23,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05292073,76,0,1,,A,,A,,A,,A,120,D,,A,270,D,,A,,A
20234,05292083,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292093,48,0,1,,A,,A,,A,,A,,A,,A,50,F,,A,,A
20234,05292113,81,0,1,,A,,A,,A,,A,,A,18,D,485,D,,A,,A
20234,05292163,31,0,1,,A,,A,,A,,A,,A,60,D,30,D,,A,,A
20234,05292183,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292233,27,0,1,,A,,A,,A,,A,300,D,9,D,500,D,,A,,A
20234,05292253,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292273,43,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05292293,20,0,1,,A,,A,,A,60,D,,A,,A,27,D,,A,780,D
20234,05292303,29,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20234,05292313,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292343,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,520,D
20234,05292363,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292383,52,0,1,,A,,A,,A,,A,90,D,,A,900,D,,A,,A
20234,05292433,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292443,34,0,1,,A,,A,,A,,A,,A,,A,95,D,,A,,A
20234,05292453,8,0,1,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20234,05292473,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292513,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292543,113,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292553,36,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05292633,23,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05292643,26,0,1,,A,,A,,A,48,D,,A,,A,90,D,,A,,A
20234,05292673,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292723,53,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05292793,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292823,53,0,1,,A,,A,,A,,A,,A,24,F,330,D,,A,,A
20234,05292833,33,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05292843,49,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20234,05292853,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292893,43,0,1,,A,,A,,A,,A,,A,,A,32,D,,A,,A
20234,05292913,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05292933,34,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20234,05292993,24,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05293013,70,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05293073,40,0,1,,A,,A,,A,,A,,A,,A,205,D,,A,,A
20234,05293093,31,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05293103,31,0,1,,A,,A,,A,,A,,A,,A,510,D,,A,,A
20234,05293183,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293223,30,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A
20234,05293253,16,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05293283,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293313,36,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A
20234,05293323,50,0,1,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20234,05293343,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,650,D
20234,05293373,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293423,35,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05293433,58,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293503,51,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05293523,34,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05293533,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293553,41,0,1,,A,,A,,A,,A,20,D,,A,90,D,,A,,A
20234,05293633,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293643,34,0,1,,A,,A,,A,,A,,A,,A,100,F,,A,,A
20234,05293673,70,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05293683,40,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05293693,70,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20234,05293773,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293783,34,0,1,,A,,A,,A,,A,100,D,,A,250,D,,A,,A
20234,05293803,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05293843,35,0,1,,A,,A,,A,480,D,,A,,A,,A,,A,,A
20234,05293873,48,0,1,,A,,A,,A,,A,,A,,A,384,D,,A,,A
20234,05293953,72,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05294023,25,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20234,05294073,44,0,1,,A,,A,,A,,A,40,D,,A,450,D,,A,,A
20234,05294083,43,0,1,,A,,A,,A,,A,60,D,,A,55,F,,A,,A
20234,05294113,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294123,48,0,1,20,D,,A,,A,0,D,,A,,A,57,D,,A,390,D
20234,05294163,11,0,1,,A,,A,,A,5,D,,A,,A,,A,,A,,A
20234,05294213,45,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05294253,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294313,62,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20234,05294393,61,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20234,05294403,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294423,23,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05294433,14,0,1,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20234,05294473,34,0,1,25,D,,A,,A,75,D,,A,,A,,A,,A,,A
20234,05294483,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294503,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294513,10,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20234,05294563,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294593,33,0,1,,A,,A,,A,,A,,A,,A,7,D,,A,,A
20234,05294663,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294693,27,0,1,75,D,,A,,A,65,D,,A,,A,,A,,A,,A
20234,05294703,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294773,31,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20234,05294793,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05294833,16,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20234,05294843,27,0,1,,A,,A,,A,,A,24,D,12,D,240,D,,A,,A
20234,05294853,47,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A
20234,05294863,76,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05294923,82,0,1,,A,,A,,A,,A,40,D,,A,900,D,,A,,A
20234,05294943,20,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20234,05294993,8,0,1,,A,,A,,A,,A,,A,,A,23,D,,A,376,F
20234,05295013,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295033,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295103,75,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20234,05295133,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295203,27,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05295213,33,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05295233,27,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05295343,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295383,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295413,63,0,1,,A,,A,,A,,A,110,D,,A,200,D,,A,,A
20234,05295473,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295513,39,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20234,05295533,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295553,46,0,1,,A,,A,,A,,A,,A,,A,10,D,,A,,A
20234,05295563,108,0,1,30,D,,A,,A,270,D,300,D,18,D,75,D,,A,,A
20234,05295583,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295623,49,0,1,,A,,A,,A,,A,,A,240,D,150,D,,A,,A
20234,05295633,68,0,1,,A,,A,,A,,A,30,D,,A,345,D,,A,,A
20234,05295643,29,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20234,05295673,26,0,1,,A,,A,,A,,A,,A,210,D,,A,,A,,A
20234,05295713,31,0,1,,A,,A,,A,,A,225,D,,A,90,D,,A,,A
20234,05295733,41,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05295743,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295753,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295763,29,0,1,,A,,A,,A,,A,70,D,,A,60,D,,A,,A
20234,05295773,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295833,49,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20234,05295923,24,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05295973,83,0,1,,A,,A,,A,,A,,A,,A,810,D,,A,,A
20234,05295983,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05295993,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05296023,34,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05296063,41,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05296103,75,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20234,05296213,35,0,1,,A,,A,,A,,A,,A,75,D,,A,,A,,A
20234,05296253,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05296263,59,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05296273,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05296323,26,0,1,,A,,A,,A,60,D,20,D,,A,50,D,,A,,A
20234,05296333,76,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20234,05296343,26,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05296383,35,0,1,,A,,A,40,D,,A,20,F,84,D,540,D,,A,,A
20234,05296413,32,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20234,05296423,24,0,1,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20234,05296523,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05296574,54,0,1,,A,,A,,A,,A,,A,,A,340,D,,A,,A
20234,05296583,47,0,1,,A,,A,,A,,A,100,D,,A,1200,D,,A,,A
20234,05296633,45,0,1,,A,,A,,A,,A,150,D,,A,356,D,,A,,A
20234,05296683,19,0,1,42,D,,A,,A,88,D,,A,,A,,A,80,D,,A
20234,05296723,20,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20234,05296733,53,0,1,,A,240,D,,A,20,D,0,D,,A,225,D,,A,,A
20234,05296763,51,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20234,05296773,53,0,1,,A,,A,,A,,A,50,D,,A,500,D,,A,,A
20234,05296803,30,0,1,,A,,A,,A,,A,30,D,,A,900,D,,A,,A
20234,05296813,28,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20234,05296833,38,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20234,05296843,48,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05296893,89,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20234,05296903,36,0,1,,A,,A,,A,,A,,A,60,D,,A,,A,,A
20234,05296933,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05296943,86,0,1,,A,,A,,A,,A,40,D,,A,1200,D,,A,,A
20234,05297023,61,0,1,,A,,A,,A,,A,,A,,A,290,D,,A,,A
20234,05297043,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297133,19,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20234,05297163,44,0,1,,A,,A,,A,,A,,A,,A,380,D,,A,,A
20234,05297183,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297233,38,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05297263,33,0,1,,A,,A,,A,,A,,A,,A,95,D,,A,,A
20234,05297273,38,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20234,05297343,51,0,1,,A,,A,,A,,A,,A,,A,410,D,,A,,A
20234,05297373,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297393,30,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05297403,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297443,31,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05297513,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297543,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297593,27,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05297603,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05297613,24,0,1,,A,,A,,A,40,D,,A,,A,19,D,,A,,A
20234,05297643,41,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20234,05297653,30,0,1,10,D,,A,,A,290,D,120,D,120,D,,A,,A,,A
20234,05343733,29,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05343843,42,0,1,,A,,A,,A,,A,,A,,A,122,D,,A,,A
20234,05343853,27,0,1,,A,,A,,A,,A,,A,,A,38,D,,A,,A
20234,05343893,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05343903,22,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05343923,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05343963,51,0,1,,A,,A,,A,,A,75,D,,A,300,D,,A,,A
20234,05344033,37,0,1,,A,,A,,A,,A,100,D,,A,100,D,,A,,A
20234,05344043,29,0,1,,A,,A,,A,,A,,A,15,D,36,D,,A,,A
20234,05344083,54,0,1,,A,,A,,A,100,D,,A,150,D,200,D,,A,,A
20234,05344104,32,0,1,,A,,A,15,D,,A,,A,,A,330,D,,A,,A
20234,05344113,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344163,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344183,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344233,48,0,1,,A,,A,60,D,,A,,A,,A,50,D,,A,,A
20234,05344243,47,0,1,,A,,A,,A,,A,180,D,,A,200,D,,A,,A
20234,05344273,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344323,53,0,1,,A,,A,,A,,A,,A,,A,170,D,,A,,A
20234,05344333,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344353,39,0,1,,A,,A,,A,,A,,A,,A,220,D,,A,,A
20234,05344363,31,0,1,,A,,A,,A,,A,,A,,A,690,D,,A,,A
20234,05344443,35,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05344493,31,0,1,,A,,A,,A,,A,,A,90,D,30,D,,A,1300,D
20234,05344513,53,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20234,05344563,59,0,1,,A,,A,,A,,A,90,D,,A,100,D,,A,,A
20234,05344593,15,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20234,05344623,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344663,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344723,53,0,1,,A,,A,,A,,A,200,D,,A,260,D,,A,,A
20234,05344743,38,0,1,,A,,A,,A,,A,,A,72,D,150,D,,A,,A
20234,05344753,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344763,27,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05344773,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344793,48,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05344833,34,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05344883,40,0,1,,A,,A,,A,,A,150,D,,A,,A,,A,,A
20234,05344903,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05344963,51,0,1,,A,,A,,A,,A,30,D,,A,250,D,,A,,A
20234,05344973,32,0,1,,A,,A,,A,100,F,,A,,A,100,D,,A,,A
20234,05345003,31,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20234,05345023,58,0,1,,A,,A,,A,,A,350,D,,A,1200,D,,A,,A
20234,05345033,15,0,1,,A,,A,,A,50,D,15,D,,A,,A,,A,,A
20234,05345063,53,0,1,19,D,,A,,A,41,D,,A,,A,40,D,,A,,A
20234,05345083,34,0,1,,A,,A,,A,,A,25,D,,A,300,D,,A,,A
20234,05345123,66,0,1,,A,,A,,A,20,D,,A,,A,200,D,,A,,A
20234,05345193,81,0,1,,A,,A,60,D,,A,,A,,A,300,D,,A,,A
20234,05345213,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345253,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345283,10,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20234,05345303,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345323,67,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20234,05345333,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345393,23,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20234,05345413,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345433,29,0,1,,A,,A,,A,48,D,,A,,A,20,D,,A,,A
20234,05345463,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345483,43,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20234,05345533,35,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05345553,32,0,1,,A,,A,,A,,A,,A,300,D,,A,,A,,A
20234,05345583,58,0,1,,A,,A,,A,,A,75,D,15,D,500,D,,A,,A
20234,05345593,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345624,27,0,1,,A,,A,,A,,A,,A,,A,200,D,60,F,,A
20234,05345633,50,0,1,,A,,A,,A,,A,120,D,,A,340,D,,A,,A
20234,05345673,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345683,45,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20234,05345703,44,0,1,,A,,A,,A,,A,,A,,A,310,D,,A,,A
20234,05345713,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345753,39,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05345763,39,0,1,,A,,A,,A,,A,,A,,A,460,D,,A,,A
20234,05345793,25,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05345813,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05345833,28,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05345843,42,0,1,,A,,A,,A,,A,,A,180,D,,A,,A,,A
20234,05345873,17,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20234,05345893,32,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05345923,43,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20234,05345943,48,0,1,,A,,A,80,D,,A,,A,,A,,A,,A,,A
20234,05345953,35,0,1,,A,,A,,A,,A,,A,,A,175,D,,A,,A
20234,05345963,61,0,1,,A,,A,,A,,A,,A,15,D,650,D,,A,,A
20234,05345973,45,0,1,20,D,,A,,A,0,D,,A,,A,167,D,,A,,A
20234,05346013,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05346033,40,0,1,,A,,A,,A,,A,100,D,,A,300,D,,A,,A
20234,05346043,32,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20234,05346073,45,0,1,,A,,A,,A,,A,240,D,,A,,A,,A,,A
20234,05346093,45,0,1,,A,,A,,A,120,D,,A,,A,60,D,,A,,A
20234,05346103,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05346113,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05346133,25,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A
20234,05346173,30,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05346183,44,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05346213,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05346223,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05346263,17,0,1,50,D,,A,,A,250,D,,A,,A,,A,,A,,A
20234,05346273,40,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05346283,9,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20234,05346293,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05346343,27,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05346363,77,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
